"view_history","rt","trial_type_label","trial_type","trial_index","time_elapsed","internal_node_id","participant_id","stimulus","response","item","condition","word","word_index","word_count","too_fast","too_slow","correct_answer","correct"
"","235","spr_word","html-keyboard-response","379","83636","0.0-713.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ----- ---------- ----- ---- --- --- --- ----- inherit --- ------- ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_they","inherit","15","27","false","false","",""
"","113","spr_word","html-keyboard-response","380","83750","0.0-715.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ----- ---------- ----- ---- --- --- --- ----- ------- the ------- ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_they","the","16","27","false","false","",""
"","152","spr_word","html-keyboard-response","381","83902","0.0-717.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ----- ---------- ----- ---- --- --- --- ----- ------- --- jewelry ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_they","jewelry","17","27","false","false","",""
"","108","spr_word","html-keyboard-response","382","84011","0.0-719.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ----- ---------- ----- ---- --- --- --- ----- ------- --- ------- would -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_they","would","18","27","false","false","",""
"","156","spr_word","html-keyboard-response","383","84167","0.0-721.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ----- ---------- ----- ---- --- --- --- ----- ------- --- ------- ----- be ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_they","be","19","27","false","false","",""
"","104","spr_word","html-keyboard-response","384","84271","0.0-723.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ----- ---------- ----- ---- --- --- --- ----- ------- --- ------- ----- -- them ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_they","them","20","27","false","false","",""
"","152","spr_word","html-keyboard-response","385","84424","0.0-725.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ----- ---------- ----- ---- --- --- --- ----- ------- --- ------- ----- -- ---- when --- ---- --- ------- ----------</p></div>"," ","1","quantificational_they","when","21","27","false","false","",""
"","112","spr_word","html-keyboard-response","386","84537","0.0-727.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ----- ---------- ----- ---- --- --- --- ----- ------- --- ------- ----- -- ---- ---- the ---- --- ------- ----------</p></div>"," ","1","quantificational_they","the","22","27","false","false","",""
"","132","spr_word","html-keyboard-response","387","84670","0.0-729.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ----- ---------- ----- ---- --- --- --- ----- ------- --- ------- ----- -- ---- ---- --- will --- ------- ----------</p></div>"," ","1","quantificational_they","will","23","27","false","false","",""
"","111","spr_word","html-keyboard-response","388","84782","0.0-731.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ----- ---------- ----- ---- --- --- --- ----- ------- --- ------- ----- -- ---- ---- --- ---- was ------- ----------</p></div>"," ","1","quantificational_they","was","24","27","false","false","",""
"","139","spr_word","html-keyboard-response","389","84920","0.0-733.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ----- ---------- ----- ---- --- --- --- ----- ------- --- ------- ----- -- ---- ---- --- ---- --- finally ----------</p></div>"," ","1","quantificational_they","finally","25","27","false","false","",""
"","256","spr_word","html-keyboard-response","390","85177","0.0-735.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ----- ---------- ----- ---- --- --- --- ----- ------- --- ------- ----- -- ---- ---- --- ---- --- ------- announced.</p></div>"," ","1","quantificational_they","announced.","26","27","false","false","",""
"","648","comprehension","html-button-response","391","85826","0.0-737.0","wn48bxk6","<div><p>This is a comprehension question!</p></div>","1","","","","","","","","No","true"
"","null","","html-keyboard-response","392","86327","0.0-738.0","wn48bxk6","<span class=""fixation"">+</span>","null","","","","","","","","",""
"","1","","html-keyboard-response","393","86328","0.0-739.0","wn48bxk6","<div class""instruction-text><p>Press spacebar to begin the sentence!</p></div>"," ","","","","","","","","",""
"","151","spr_word","html-keyboard-response","394","86479","0.0-740.0","wn48bxk6","<div class=""spr_word""><p>Just --- ---------- ----- ------- --- -------- ---- ----- ---- --- --- --- ----- ------- --- ------- ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","named_they","Just","0","26","false","false","",""
"","134","spr_word","html-keyboard-response","395","86614","0.0-742.0","wn48bxk6","<div class=""spr_word""><p>---- one ---------- ----- ------- --- -------- ---- ----- ---- --- --- --- ----- ------- --- ------- ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","named_they","one","1","26","false","false","",""
"","132","spr_word","html-keyboard-response","396","86746","0.0-744.0","wn48bxk6","<div class=""spr_word""><p>---- --- grandchild ----- ------- --- -------- ---- ----- ---- --- --- --- ----- ------- --- ------- ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","named_they","grandchild","2","26","false","false","",""
"","144","spr_word","html-keyboard-response","397","86890","0.0-746.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- could ------- --- -------- ---- ----- ---- --- --- --- ----- ------- --- ------- ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","named_they","could","3","26","false","false","",""
"","116","spr_word","html-keyboard-response","398","87007","0.0-748.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- inherit --- -------- ---- ----- ---- --- --- --- ----- ------- --- ------- ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","named_they","inherit","4","26","false","false","",""
"","127","spr_word","html-keyboard-response","399","87134","0.0-750.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- the -------- ---- ----- ---- --- --- --- ----- ------- --- ------- ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","named_they","the","5","26","false","false","",""
"","128","spr_word","html-keyboard-response","400","87263","0.0-752.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- jewelry. ---- ----- ---- --- --- --- ----- ------- --- ------- ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","named_they","jewelry.","6","26","false","false","",""
"","216","spr_word","html-keyboard-response","401","87479","0.0-754.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- Alex ----- ---- --- --- --- ----- ------- --- ------- ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","named_they","Alex","7","26","false","false","",""
"","263","spr_word","html-keyboard-response","402","87742","0.0-756.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- hoped ---- --- --- --- ----- ------- --- ------- ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","named_they","hoped","8","26","false","false","",""
"","121","spr_word","html-keyboard-response","403","87864","0.0-758.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- ----- that --- --- --- ----- ------- --- ------- ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","named_they","that","9","26","false","false","",""
"","158","spr_word","html-keyboard-response","404","88022","0.0-760.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- ----- ---- the --- --- ----- ------- --- ------- ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","named_they","the","10","26","false","false","",""
"","139","spr_word","html-keyboard-response","405","88161","0.0-762.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- ----- ---- --- one --- ----- ------- --- ------- ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","named_they","one","11","26","false","false","",""
"","134","spr_word","html-keyboard-response","406","88295","0.0-764.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- ----- ---- --- --- who ----- ------- --- ------- ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","named_they","who","12","26","false","false","",""
"","120","spr_word","html-keyboard-response","407","88415","0.0-766.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- ----- ---- --- --- --- would ------- --- ------- ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","named_they","would","13","26","false","false","",""
"","130","spr_word","html-keyboard-response","408","88546","0.0-768.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- ----- ---- --- --- --- ----- inherit --- ------- ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","named_they","inherit","14","26","false","false","",""
"","124","spr_word","html-keyboard-response","409","88671","0.0-770.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- ----- ---- --- --- --- ----- ------- the ------- ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","named_they","the","15","26","false","false","",""
"","119","spr_word","html-keyboard-response","410","88790","0.0-772.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- ----- ---- --- --- --- ----- ------- --- jewelry ----- -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","named_they","jewelry","16","26","false","false","",""
"","117","spr_word","html-keyboard-response","411","88908","0.0-774.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- ----- ---- --- --- --- ----- ------- --- ------- would -- ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","named_they","would","17","26","false","false","",""
"","112","spr_word","html-keyboard-response","412","89020","0.0-776.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- ----- ---- --- --- --- ----- ------- --- ------- ----- be ---- ---- --- ---- --- ------- ----------</p></div>"," ","1","named_they","be","18","26","false","false","",""
"","120","spr_word","html-keyboard-response","413","89141","0.0-778.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- ----- ---- --- --- --- ----- ------- --- ------- ----- -- them ---- --- ---- --- ------- ----------</p></div>"," ","1","named_they","them","19","26","false","false","",""
"","131","spr_word","html-keyboard-response","414","89272","0.0-780.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- ----- ---- --- --- --- ----- ------- --- ------- ----- -- ---- when --- ---- --- ------- ----------</p></div>"," ","1","named_they","when","20","26","false","false","",""
"","255","spr_word","html-keyboard-response","415","89528","0.0-782.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- ----- ---- --- --- --- ----- ------- --- ------- ----- -- ---- ---- the ---- --- ------- ----------</p></div>"," ","1","named_they","the","21","26","false","false","",""
"","118","spr_word","html-keyboard-response","416","89647","0.0-784.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- ----- ---- --- --- --- ----- ------- --- ------- ----- -- ---- ---- --- will --- ------- ----------</p></div>"," ","1","named_they","will","22","26","false","false","",""
"","124","spr_word","html-keyboard-response","417","89771","0.0-786.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- ----- ---- --- --- --- ----- ------- --- ------- ----- -- ---- ---- --- ---- was ------- ----------</p></div>"," ","1","named_they","was","23","26","false","false","",""
"","111","spr_word","html-keyboard-response","418","89882","0.0-788.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- ----- ---- --- --- --- ----- ------- --- ------- ----- -- ---- ---- --- ---- --- finally ----------</p></div>"," ","1","named_they","finally","24","26","false","false","",""
"","135","spr_word","html-keyboard-response","419","90018","0.0-790.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ---- ----- ---- --- --- --- ----- ------- --- ------- ----- -- ---- ---- --- ---- --- ------- announced.</p></div>"," ","1","named_they","announced.","25","26","false","false","",""
"","659","comprehension","html-button-response","420","90678","0.0-792.0","wn48bxk6","<div><p>This is a comprehension question!</p></div>","1","","","","","","","","No","true"
"","null","","html-keyboard-response","421","91180","0.0-793.0","wn48bxk6","<span class=""fixation"">+</span>","null","","","","","","","","",""
"","216","","html-keyboard-response","422","91397","0.0-794.0","wn48bxk6","<div class""instruction-text><p>Press spacebar to begin the sentence!</p></div>"," ","","","","","","","","",""
"","127","spr_word","html-keyboard-response","423","91525","0.0-795.0","wn48bxk6","<div class=""spr_word""><p>Only --- ---------- ----- --- --- ----- ----- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_they","Only","0","27","false","false","",""
"","104","spr_word","html-keyboard-response","424","91629","0.0-797.0","wn48bxk6","<div class=""spr_word""><p>---- one ---------- ----- --- --- ----- ----- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_they","one","1","27","false","false","",""
"","141","spr_word","html-keyboard-response","425","91771","0.0-799.0","wn48bxk6","<div class=""spr_word""><p>---- --- competitor ----- --- --- ----- ----- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_they","competitor","2","27","false","false","",""
"","113","spr_word","html-keyboard-response","426","91884","0.0-801.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- could --- --- ----- ----- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_they","could","3","27","false","false","",""
"","157","spr_word","html-keyboard-response","427","92042","0.0-803.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- win --- ----- ----- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_they","win","4","27","false","false","",""
"","122","spr_word","html-keyboard-response","428","92164","0.0-805.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- the ----- ----- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_they","the","5","27","false","false","",""
"","138","spr_word","html-keyboard-response","429","92302","0.0-807.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- race. ----- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_they","race.","6","27","false","false","",""
"","267","spr_word","html-keyboard-response","430","92569","0.0-809.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- Every ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_they","Every","7","27","false","false","",""
"","263","spr_word","html-keyboard-response","431","92833","0.0-811.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- competitor ------- ---- --- --- --- ----- --- --- ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_they","competitor","8","27","false","false","",""
"","105","spr_word","html-keyboard-response","432","92939","0.0-813.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- thought ---- --- --- --- ----- --- --- ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_they","thought","9","27","false","false","",""
"","132","spr_word","html-keyboard-response","433","93071","0.0-815.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- that --- --- --- ----- --- --- ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_they","that","10","27","false","false","",""
"","128","spr_word","html-keyboard-response","434","93200","0.0-817.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- ---- the --- --- ----- --- --- ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_they","the","11","27","false","false","",""
"","166","spr_word","html-keyboard-response","435","93366","0.0-819.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- ---- --- one --- ----- --- --- ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_they","one","12","27","false","false","",""
"","136","spr_word","html-keyboard-response","436","93503","0.0-821.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- ---- --- --- who ----- --- --- ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_they","who","13","27","false","false","",""
"","160","spr_word","html-keyboard-response","437","93663","0.0-823.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- ---- --- --- --- would --- --- ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_they","would","14","27","false","false","",""
"","177","spr_word","html-keyboard-response","438","93841","0.0-825.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- ---- --- --- --- ----- win --- ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_they","win","15","27","false","false","",""
"","149","spr_word","html-keyboard-response","439","93990","0.0-827.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- ---- --- --- --- ----- --- the ---- ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_they","the","16","27","false","false","",""
"","104","spr_word","html-keyboard-response","440","94094","0.0-829.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- ---- --- --- --- ----- --- --- race ----- -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_they","race","17","27","false","false","",""
"","171","spr_word","html-keyboard-response","441","94265","0.0-831.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- ---- --- --- --- ----- --- --- ---- would -- ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_they","would","18","27","false","false","",""
"","145","spr_word","html-keyboard-response","442","94411","0.0-833.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- be ---- ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_they","be","19","27","false","false","",""
"","201","spr_word","html-keyboard-response","443","94613","0.0-835.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- them ---- --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_they","them","20","27","false","false","",""
"","164","spr_word","html-keyboard-response","444","94777","0.0-837.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- ---- when --- ----- ---- ------- ----------</p></div>"," ","1","quantificational_they","when","21","27","false","false","",""
"","110","spr_word","html-keyboard-response","445","94888","0.0-839.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- ---- ---- the ----- ---- ------- ----------</p></div>"," ","1","quantificational_they","the","22","27","false","false","",""
"","202","spr_word","html-keyboard-response","446","95091","0.0-841.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- ---- ---- --- times ---- ------- ----------</p></div>"," ","1","quantificational_they","times","23","27","false","false","",""
"","122","spr_word","html-keyboard-response","447","95213","0.0-843.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- ---- ---- --- ----- were ------- ----------</p></div>"," ","1","quantificational_they","were","24","27","false","false","",""
"","161","spr_word","html-keyboard-response","448","95375","0.0-845.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- ---- ---- --- ----- ---- finally ----------</p></div>"," ","1","quantificational_they","finally","25","27","false","false","",""
"","200","spr_word","html-keyboard-response","449","95575","0.0-847.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- --- --- ----- ----- ---------- ------- ---- --- --- --- ----- --- --- ---- ----- -- ---- ---- --- ----- ---- ------- announced.</p></div>"," ","1","quantificational_they","announced.","26","27","false","false","",""
"","789","comprehension","html-button-response","450","96365","0.0-849.0","wn48bxk6","<div><p>This is a comprehension question!</p></div>","1","","","","","","","","No","true"
"","null","","html-keyboard-response","451","96866","0.0-850.0","wn48bxk6","<span class=""fixation"">+</span>","null","","","","","","","","",""
"","15","","html-keyboard-response","452","96881","0.0-851.0","wn48bxk6","<div class""instruction-text><p>Press spacebar to begin the sentence!</p></div>"," ","","","","","","","","",""
"","219","spr_word","html-keyboard-response","453","97101","0.0-852.0","wn48bxk6","<div class=""spr_word""><p>Just --- ---------- ----- ------- --- -------- ----- ---------- ----- ---- --- --- --- ----- ------- --- ------- ----- -- --- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_him","Just","0","27","false","false","",""
"","145","spr_word","html-keyboard-response","454","97246","0.0-854.0","wn48bxk6","<div class=""spr_word""><p>---- one ---------- ----- ------- --- -------- ----- ---------- ----- ---- --- --- --- ----- ------- --- ------- ----- -- --- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_him","one","1","27","false","false","",""
"","130","spr_word","html-keyboard-response","455","97377","0.0-856.0","wn48bxk6","<div class=""spr_word""><p>---- --- grandchild ----- ------- --- -------- ----- ---------- ----- ---- --- --- --- ----- ------- --- ------- ----- -- --- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_him","grandchild","2","27","false","false","",""
"","135","spr_word","html-keyboard-response","456","97512","0.0-858.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- could ------- --- -------- ----- ---------- ----- ---- --- --- --- ----- ------- --- ------- ----- -- --- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_him","could","3","27","false","false","",""
"","91","spr_word","html-keyboard-response","457","97604","0.0-860.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- inherit --- -------- ----- ---------- ----- ---- --- --- --- ----- ------- --- ------- ----- -- --- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_him","inherit","4","27","true","false","",""
"","215","spr_word","html-keyboard-response","458","97820","0.0-862.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- the -------- ----- ---------- ----- ---- --- --- --- ----- ------- --- ------- ----- -- --- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_him","the","5","27","false","false","",""
"","282","spr_word","html-keyboard-response","459","98102","0.0-864.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- jewelry. ----- ---------- ----- ---- --- --- --- ----- ------- --- ------- ----- -- --- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_him","jewelry.","6","27","false","false","",""
"","135","spr_word","html-keyboard-response","460","98238","0.0-866.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- Every ---------- ----- ---- --- --- --- ----- ------- --- ------- ----- -- --- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_him","Every","7","27","false","false","",""
"","101","spr_word","html-keyboard-response","461","98340","0.0-868.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ----- grandchild ----- ---- --- --- --- ----- ------- --- ------- ----- -- --- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_him","grandchild","8","27","false","false","",""
"","256","spr_word","html-keyboard-response","462","98597","0.0-870.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ----- ---------- hoped ---- --- --- --- ----- ------- --- ------- ----- -- --- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_him","hoped","9","27","false","false","",""
"","124","spr_word","html-keyboard-response","463","98722","0.0-872.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ----- ---------- ----- that --- --- --- ----- ------- --- ------- ----- -- --- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_him","that","10","27","false","false","",""
"","136","spr_word","html-keyboard-response","464","98859","0.0-874.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ----- ---------- ----- ---- the --- --- ----- ------- --- ------- ----- -- --- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_him","the","11","27","false","false","",""
"","253","spr_word","html-keyboard-response","465","99112","0.0-876.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ----- ---------- ----- ---- --- one --- ----- ------- --- ------- ----- -- --- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_him","one","12","27","false","false","",""
"","256","spr_word","html-keyboard-response","466","99369","0.0-878.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ----- ---------- ----- ---- --- --- who ----- ------- --- ------- ----- -- --- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_him","who","13","27","false","false","",""
"","239","spr_word","html-keyboard-response","467","99609","0.0-880.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ----- ---------- ----- ---- --- --- --- would ------- --- ------- ----- -- --- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_him","would","14","27","false","false","",""
"","296","spr_word","html-keyboard-response","468","99905","0.0-882.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ----- ---------- ----- ---- --- --- --- ----- inherit --- ------- ----- -- --- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_him","inherit","15","27","false","false","",""
"","306","spr_word","html-keyboard-response","469","100212","0.0-884.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ----- ---------- ----- ---- --- --- --- ----- ------- the ------- ----- -- --- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_him","the","16","27","false","false","",""
"","175","spr_word","html-keyboard-response","470","100388","0.0-886.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ----- ---------- ----- ---- --- --- --- ----- ------- --- jewelry ----- -- --- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_him","jewelry","17","27","false","false","",""
"","116","spr_word","html-keyboard-response","471","100504","0.0-888.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ----- ---------- ----- ---- --- --- --- ----- ------- --- ------- would -- --- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_him","would","18","27","false","false","",""
"","332","spr_word","html-keyboard-response","472","100836","0.0-890.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ----- ---------- ----- ---- --- --- --- ----- ------- --- ------- ----- be --- ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_him","be","19","27","false","false","",""
"","206","spr_word","html-keyboard-response","473","101042","0.0-892.0","wn48bxk6","<div class=""spr_word""><p>---- --- ---------- ----- ------- --- -------- ----- ---------- ----- ---- --- --- --- ----- ------- --- ------- ----- -- him ---- --- ---- --- ------- ----------</p></div>"," ","1","quantificational_him","him","20","27","false","false","",""
